Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit,City,State,Region
575,US-2022-102459,2022-11-24,2022-06-25,Second Class,Jessica Torres,Home Office,Accessories Item 194,Technology,Accessories,111.8,2,0.4,-24.1,Memphis,Tennessee,South
576,US-2024-102795,2024-01-11,2024-01-12,Same Day,Michael Torres,Consumer,Tables Item 578,Furniture,Tables,842.84,1,0.15,95.42,Seattle,Washington,West
577,US-2023-101976,2023-11-19,2023-11-25,First Class,Mei Ali,Corporate,Binders Item 997,Office Supplies,Binders,17.4,4,0.1,3.6,Jersey City,New Jersey,East
578,US-2024-102372,2024-09-28,2024-10-05,Second Class,William Miller,Corporate,Tables Item 767,Furniture,Tables,642.35,5,0.15,118.11,Reno,Nevada,West
579,US-2023-100109,2023-03-21,2023-03-25,Second Class,Priya Walker,Corporate,Chairs Item 115,Furniture,Chairs,406.36,2,0.0,121.62,Buffalo,New York,East
580,US-2023-102873,2023-05-19,2023-05-25,First Class,Jennifer Lee,Home Office,Accessories Item 537,Technology,Accessories,164.55,5,0.3,-6.85,Nashville,Tennessee,South
581,US-2023-100652,2023-05-09,2023-05-13,Same Day,Robert Davis,Home Office,Art Item 710,Office Supplies,Art,35.6,4,0.0,9.19,Detroit,Michigan,Central
582,US-2022-100654,2022-07-13,2022-07-20,Second Class,Michael Smith,Corporate,Printers Item 760,Technology,Printers,2256.65,5,0.15,327.99,Las Vegas,Nevada,West
583,US-2024-102127,2024-05-20,2024-05-21,Same Day,Robert Singh,Corporate,Bookcases Item 784,Furniture,Bookcases,1451.85,5,0.1,204.98,Raleigh,North Carolina,South
584,US-2023-102553,2023-07-16,2023-07-17,First Class,Wei Lee,Home Office,Binders Item 733,Office Supplies,Binders,167.92,8,0.0,28.77,Savannah,Georgia,South
585,US-2024-101325,2024-11-23,2024-11-24,Standard Class,Aiden Jones,Consumer,Binders Item 931,Office Supplies,Binders,221.36,8,0.0,53.47,Memphis,Tennessee,South
586,US-2022-101953,2022-02-14,2022-02-16,First Class,Jennifer Walker,Consumer,Phones Item 485,Technology,Phones,783.16,1,0.0,193.29,Jersey City,New Jersey,East
587,US-2022-100854,2022-02-10,2022-02-16,Standard Class,Wei Johnson,Consumer,Binders Item 899,Office Supplies,Binders,237.18,6,0.0,45.82,Philadelphia,Pennsylvania,East
588,US-2024-100965,2024-01-19,2024-01-24,Standard Class,Joseph Wilson,Corporate,Printers Item 866,Technology,Printers,2070.05,5,0.0,337.36,Atlanta,Georgia,South
589,US-2022-100576,2022-04-01,2022-04-02,Second Class,Richard Walker,Home Office,Furnishings Item 546,Furniture,Furnishings,548.76,3,0.0,174.18,Cleveland,Ohio,Central
590,US-2024-103097,2024-11-25,2024-03-28,First Class,Jennifer Anderson,Home Office,Printers Item 494,Technology,Printers,2435.15,5,0.15,420.05,Dallas,Texas,Central
591,US-2022-100976,2022-11-25,2022-12-02,Second Class,Susan Garcia,Consumer,Printers Item 761,Technology,Printers,378.21,3,0.0,73.42,Chicago,Illinois,Central
592,US-2022-100074,2022-04-14,2022-04-17,Same Day,David Khan,Consumer,Printers Item 986,Technology,Printers,1587.88,4,0.0,397.82,Springfield,Illinois,Central
593,US-2023-103048,2023-03-08,2023-03-13,Second Class,Wei Khan,Consumer,Chairs Item 909,Furniture,Chairs,600.76,4,0.1,113.18,Seattle,Washington,West
594,US-2023-100841,2023-08-07,2023-08-09,Standard Class,Carlos Martinez,Corporate,Labels Item 598,Office Supplies,Labels,59.76,6,0.0,20.62,Jersey City,New Jersey,East
595,US-2024-100285,2024-08-23,2024-08-28,Same Day,Aiden Martinez,Consumer,Binders Item 369,Office Supplies,Binders,109.08,2,0.3,-12.04,Spokane,Washington,West
596,US-2023-103141,2023-10-24,2023-10-29,Same Day,Mary Ali,Corporate,Accessories Item 299,Technology,Accessories,754.56,6,0.3,-50.91,Columbus,Ohio,Central
597,US-2022-100856,2022-11-11,2022-02-18,Standard Class,Jennifer Davis,Corporate,Tables Item 910,Furniture,Tables,221.62,1,0.0,35.96,Worcester,Massachusetts,East
598,US-2022-102952,2022-08-17,2022-08-19,First Class,Mei Brown,Consumer,Storage Item 649,Office Supplies,Storage,155.76,4,0.1,17.94,Seattle,Washington,West
599,US-2023-102229,2023-04-20,2023-04-22,Second Class,Mary Davis,Consumer,Tables Item 320,Furniture,Tables,3268.2,5,0.0,581.73,Philadelphia,Pennsylvania,East
600,US-2024-100858,2024-04-30,2024-05-01,Standard Class,Carlos Thomas,Home Office,Binders Item 255,Office Supplies,Binders,12.64,2,0.1,3.02,Savannah,Georgia,South
601,US-2023-101482,2023-03-10,2023-03-15,First Class,Jessica Ali,Home Office,Phones Item 608,Technology,Phones,2811.97,7,0.15,508.14,Ann Arbor,Michigan,Central
602,US-2024-103300,2024-01-08,2024-01-11,First Class,Wei Wilson,Home Office,Accessories Item 388,Technology,Accessories,138.91,1,0.15,14.07,Nashville,Tennessee,South
603,US-2022-101268,2022-06-26,2022-06-30,First Class,Jessica Davis,Corporate,Accessories Item 652,Technology,Accessories,679.8,6,0.15,103.21,Seattle,Washington,West
604,US-2023-100171,2023-05-18,2023-05-20,Standard Class,Priya Kim,Consumer,Furnishings Item 338,Furniture,Furnishings,532.28,4,0.2,13.14,Springfield,Illinois,Central
605,US-2024-101371,2024-12-26,2024-12-27,Same Day,William Brown,Corporate,Accessories Item 938,Technology,Accessories,428.4,7,0.3,-57.8,Jersey City,New Jersey,East
606,US-2023-100013,2023-04-08,2023-04-15,Same Day,Wei Lee,Corporate,Art Item 192,Office Supplies,Art,78.42,2,0.0,24.08,Raleigh,North Carolina,South
607,US-2022-101233,2022-06-06,2022-06-09,Standard Class,William Williams,Home Office,Bookcases Item 754,Furniture,Bookcases,1394.43,3,0.3,-194.85,Spokane,Washington,West
608,US-2022-100859,2022-02-17,2022-02-20,First Class,Amara Chen,Consumer,Storage Item 202,Office Supplies,Storage,154.14,6,0.1,27.59,Las Vegas,Nevada,West
609,US-2024-101354,2024-12-20,2024-08-27,Same Day,Carlos Thomas,Home Office,Printers Item 229,Technology,Printers,997.57,7,0.3,-126.58,Spokane,Washington,West
610,US-2024-101108,2024-02-05,2024-02-09,Same Day,John Chen,Home Office,Binders Item 230,Office Supplies,Binders,177.68,4,0.15,8.16,Orlando,Florida,
611,US-2024-100296,2024-05-16,2024-05-20,Standard Class,Jennifer Chen,Corporate,Paper Item 503,Office Supplies,Paper,7.28,1,0.1,1.22,Detroit,Michigan,Central
612,US-2023-102865,2023-12-18,2023-09-23,Same Day,Mei Thomas,Home Office,Paper Item 366,Office Supplies,Paper,50.04,6,0.0,16.75,Boston,Massachusetts,East
613,US-2024-102896,2024-08-30,2024-09-06,Standard Class,Aiden Martinez,Corporate,Printers Item 150,Technology,Printers,1089.45,5,0.3,-51.67,Charlotte,North Carolina,South
614,US-2022-100112,2022-02-03,2022-02-06,Same Day,Mei Miller,Consumer,Phones Item 300,Technology,Phones,881.04,4,0.2,3.12,Springfield,Illinois,Central
615,US-2022-100151,2022-07-10,2022-07-16,Same Day,Linda Rodriguez,Consumer,Storage Item 914,Office Supplies,Storage,24.56,1,0.3,-1.81,Cleveland,Ohio,Central
616,US-2024-100669,2024-11-20,2024-11-26,Standard Class,Carlos Johnson,Consumer,Art Item 731,Office Supplies,Art,59.91,3,0.1,10.55,Detroit,Michigan,Central
617,US-2024-102310,2024-02-15,2024-02-22,First Class,Linda Martinez,Corporate,Art Item 629,Office Supplies,Art,221.44,8,0.15,34.71,Ann Arbor,Michigan,Central
618,US-2024-101651,2024-05-28,2024-05-30,First Class,John Chen,Corporate,Furnishings Item 793,Furniture,Furnishings,478.8,4,0.0,167.31,Atlanta,Georgia,South
619,US-2023-103463,2023-11-23,2023-11-30,Same Day,Susan Thomas,Home Office,Storage Item 813,Office Supplies,Storage,1031.04,8,0.1,49.4,Boston,Massachusetts,East
620,US-2024-100092,2024-07-28,2024-08-03,First Class,Richard Jones,Consumer,Phones Item 854,Technology,Phones,5061.12,6,0.0,1647.23,Savannah,Georgia,South
621,US-2022-101701,2022-04-28,2022-05-02,First Class,Amara Torres,Corporate,Storage Item 995,Office Supplies,Storage,137.2,5,0.0,23.18,New York City,New York,East
622,US-2023-100448,2023-03-31,2023-04-07,First Class,Robert Davis,Consumer,Phones Item 185,Technology,Phones,2604.24,4,0.15,67.7,Jersey City,New Jersey,East
623,US-2024-102909,2024-12-17,2024-12-22,Same Day,William Rodriguez,Consumer,Art Item 299,Office Supplies,Art,56.12,4,0.1,8.76,Columbus,Ohio,Central
624,US-2022-101929,2022-12-12,2022-12-14,Standard Class,,Corporate,Tables Item 991,Furniture,Tables,383.73,1,0.1,57.61,Portland,Oregon,West
625,US-2022-102381,2022-01-09,2022-01-12,First Class,Jessica Jones,Corporate,Printers Item 930,Technology,Printers,1987.68,6,0.0,690.48,Eugene,Oregon,West
626,US-2023-100408,2023-11-13,2023-11-14,First Class,Patricia Taylor,Consumer,Storage Item 551,Office Supplies,Storage,175.93,1,0.1,25.29,Columbus,Ohio,Central
627,US-2023-102076,2023-12-30,2024-01-04,Standard Class,William Rodriguez,Home Office,Furnishings Item 647,Furniture,Furnishings,283.14,6,0.5,-113.25,San Francisco,California,West
628,US-2022-100879,2022-11-10,2022-11-16,Second Class,Jessica Miller,Consumer,Phones Item 529,Technology,Phones,869.68,1,0.1,119.64,Memphis,Tennessee,South
629,US-2024-103198,2024-12-12,2024-12-14,Standard Class,Sarah Chen,Consumer,Chairs Item 582,Furniture,Chairs,2479.4,5,0.15,100.61,Charlotte,North Carolina,South
630,US-2023-100226,2023-06-08,2023-06-15,Standard Class,Richard Rodriguez,Home Office,Binders Item 210,Office Supplies,Binders,331.1,7,0.3,-22.62,Buffalo,New York,East
631,US-2022-102665,2022-04-08,2022-04-15,First Class,Amara Nguyen,Consumer,Tables Item 309,Furniture,Tables,1354.95,3,0.3,-105.56,Jersey City,New Jersey,East
632,US-2023-102257,2023-12-09,2023-01-13,First Class,Carlos Taylor,Corporate,Phones Item 603,Technology,Phones,1748.56,8,0.0,481.09,Springfield,Illinois,Central
633,US-2022-102806,2022-06-04,2022-06-11,Standard Class,Richard Rodriguez,Corporate,Storage Item 761,Office Supplies,Storage,175.44,6,0.1,30.55,Reno,Nevada,West
634,US-2023-102344,2023-08-19,2023-08-24,First Class,Mary Kim,Consumer,Paper Item 102,Office Supplies,Paper,51.03,7,0.5,-20.3,New York City,New York,East
635,US-2022-102678,2022-05-13,2022-05-16,First Class,Susan Thomas,Home Office,Paper Item 133,Office Supplies,Paper,22.27,1,0.0,5.15,Columbus,Ohio,Central
636,US-2024-103152,2024-12-26,2025-01-02,First Class,Linda Lee,Consumer,Art Item 721,Office Supplies,Art,289.8,7,0.0,88.56,Nashville,Tennessee,South
637,US-2023-102905,2023-05-24,2023-05-29,Second Class,Joseph Johnson,Home Office,Bookcases Item 877,Furniture,Bookcases,1411.2,3,0.15,96.29,Ann Arbor,Michigan,Central
638,US-2023-100750,2023-03-27,2023-03-28,Second Class,Diego Thomas,Corporate,Laptops Item 593,Technology,Laptops,1083.61,1,0.0,349.64,Pittsburgh,Pennsylvania,East
639,US-2024-100984,2024-12-06,2024-12-07,Same Day,David Wilson,Home Office,Furnishings Item 126,Furniture,Furnishings,499.44,8,0.15,28.69,Nashville,Tennessee,South
640,US-2024-102120,2024-08-11,2024-08-15,Same Day,Diego Martinez,Consumer,Binders Item 371,Office Supplies,Binders,172.08,4,0.1,18.29,Jersey City,New Jersey,East
641,US-2022-102753,2022-12-04,2022-03-08,Same Day,Richard Walker,Home Office,Art Item 793,Office Supplies,Art,113.08,4,0.0,21.07,Tampa,Florida,South
642,US-2023-103003,2023-02-23,2023-03-01,Same Day,Mary Smith,Consumer,Laptops Item 494,Technology,Laptops,4780.79,7,0.0,1637.27,Albany,New York,East
643,US-2024-100967,2024-08-04,2024-08-10,First Class,Jessica Miller,Corporate,Accessories Item 532,Technology,Accessories,530.94,6,0.2,26.92,Pittsburgh,Pennsylvania,East
644,US-2023-103480,2023-12-06,2023-12-08,Standard Class,Diego Singh,Consumer,Binders Item 945,Office Supplies,Binders,86.1,2,0.0,29.38,Newark,New Jersey,East
645,US-2024-102053,2024-11-18,2024-11-24,Same Day,Linda Brown,Consumer,Phones Item 552,Technology,Phones,2231.7,6,0.0,631.05,Memphis,Tennessee,South
646,US-2023-103338,2023-11-06,2023-06-07,Same Day,Michael Rodriguez,Home Office,Art Item 617,Office Supplies,Art,14.88,1,0.0,4.79,Jersey City,New Jersey,East
647,US-2023-100255,2023-10-20,2023-10-24,Standard Class,Linda Jones,Corporate,Laptops Item 653,Technology,Laptops,2109.64,1,0.15,274.56,Eugene,Oregon,West
648,US-2022-100427,2022-10-24,2022-10-26,Same Day,Mary Khan,Corporate,Printers Item 482,Technology,Printers,189.15,1,0.3,-0.07,Newark,New Jersey,East
649,US-2024-100176,2024-08-06,2024-08-09,Standard Class,Fatima Miller,Consumer,Bookcases Item 926,Furniture,Bookcases,1567.76,4,0.1,331.26,Memphis,Tennessee,South
650,US-2024-100395,2024-12-14,2024-12-21,First Class,Patricia Miller,Home Office,Chairs Item 180,Furniture,Chairs,789.84,3,0.2,94.35,Austin,Texas,Central
651,US-2022-103205,2022-07-28,2022-08-03,First Class,Patricia Anderson,Home Office,Laptops Item 116,Technology,Laptops,5287.04,4,0.0,1787.75,Portland,Oregon,West
652,US-2024-100422,2024-10-20,2024-10-25,Standard Class,Fatima Wilson,Corporate,Laptops Item 528,Technology,Laptops,720.46,1,0.15,127.68,Ann Arbor,Michigan,Central
653,US-2024-102242,2024-03-26,2024-03-27,Same Day,Carlos Nguyen,Corporate,Phones Item 399,Technology,Phones,2260.4,4,,-149.06,Memphis,Tennessee,South
654,US-2022-103349,2022-11-05,2022-08-08,Standard Class,Susan Garcia,Corporate,Storage Item 487,Office Supplies,Storage,824.64,6,0.3,-89.8,Miami,Florida,South
655,US-2023-102084,2023-01-03,2023-01-04,Second Class,Elizabeth Lee,Corporate,Storage Item 930,Office Supplies,Storage,475.68,8,0.3,-76.59,Boston,Massachusetts,East
656,US-2024-101720,2024-05-06,2024-05-13,Standard Class,Aiden Walker,Corporate,Furnishings Item 991,Furniture,Furnishings,466.96,2,0.4,-48.64,Orlando,Florida,South
657,US-2022-102830,2022-02-10,2022-02-11,Standard Class,Aiden Anderson,Home Office,Labels Item 369,Office Supplies,Labels,96.56,4,0.0,26.62,Albany,New York,East
658,US-2024-101946,2024-11-18,2024-10-23,Same Day,Jessica Davis,Consumer,Chairs Item 384,Furniture,Chairs,2737.42,7,0.0,701.49,Cleveland,Ohio,Central
659,US-2022-102072,2022-12-10,2022-12-14,Standard Class,James Davis,Corporate,Paper Item 712,Office Supplies,Paper,11.18,2,0.15,1.69,Portland,Oregon,West
660,US-2023-101908,2023-06-22,2023-06-27,Standard Class,Diego Martinez,Consumer,Accessories Item 757,Technology,Accessories,45.4,1,0.0,12.05,Buffalo,New York,East
661,US-2022-102734,2022-05-25,2022-05-27,Standard Class,Fatima Ali,Home Office,Furnishings Item 467,Furniture,Furnishings,1392.16,7,0.0,447.81,Savannah,Georgia,South
662,US-2022-102847,2022-08-05,2022-08-08,Second Class,Linda Lee,Consumer,Paper Item 917,Office Supplies,Paper,195.79,7,0.1,31.08,Eugene,Oregon,West
663,US-2022-101598,2022-12-21,2022-12-26,First Class,Diego Martinez,Corporate,Bookcases Item 883,Furniture,Bookcases,299.74,1,0.15,25.82,Orlando,Florida,South
664,US-2023-102083,2023-12-02,2023-12-03,Same Day,,Consumer,Paper Item 953,Office Supplies,Paper,75.21,3,0.4,-15.96,Charlotte,North Carolina,South
665,US-2022-100575,2022-12-19,2022-05-24,Second Class,Robert Davis,Consumer,Binders Item 752,Office Supplies,Binders,102.96,2,0.0,33.3,Reno,Nevada,West
666,US-2022-102772,2022-09-03,2022-09-04,Same Day,Diego Miller,Home Office,Paper Item 420,Office Supplies,Paper,209.88,6,0.2,20.07,Boston,Massachusetts,East
667,US-2024-102103,2024-12-07,2024-12-09,Standard Class,David Lee,Home Office,Bookcases Item 917,Furniture,Bookcases,1175.92,8,0.0,288.92,Reno,Nevada,West
668,US-2023-103407,2023-01-04,2023-01-07,Standard Class,James Ali,Corporate,Art Item 758,Office Supplies,Art,5.96,1,0.5,-1.44,Raleigh,North Carolina,South
669,US-2024-100923,2024-01-21,2024-01-25,First Class,Michael Miller,Consumer,Accessories Item 914,Technology,Accessories,284.06,2,0.2,-6.21,Nashville,Tennessee,South
670,US-2022-101164,2022-11-06,2022-02-10,Standard Class,Aiden Walker,Corporate,Furnishings Item 574,Furniture,Furnishings,208.88,1,0.0,31.4,Reno,Nevada,West
671,US-2022-102375,2022-12-11,2022-10-18,Same Day,Diego Smith,Consumer,Binders Item 262,Office Supplies,Binders,75.99,3,0.0,23.59,Springfield,Illinois,Central
672,US-2023-101806,2023-09-08,2023-09-15,Same Day,Linda Lee,Consumer,Binders Item 539,Office Supplies,Binders,248.92,7,0.1,17.08,Tampa,Florida,South
673,US-2023-103455,2023-07-21,2023-07-28,Standard Class,Joseph Garcia,Consumer,Accessories Item 315,Technology,Accessories,1033.68,8,0.1,141.21,Los Angeles,California,West
674,US-2023-101675,2023-04-16,2023-04-20,Standard Class,David Johnson,Consumer,Bookcases Item 598,Furniture,Bookcases,2196.56,8,0.1,193.96,Las Vegas,Nevada,West
675,US-2024-102593,2024-12-12,2024-12-13,First Class,Wei Jones,Consumer,Laptops Item 867,Technology,Laptops,3505.12,2,0.0,1185.67,Los Angeles,California,West
676,US-2022-102813,2022-01-02,2022-01-09,First Class,Fatima Davis,Home Office,Art Item 317,Office Supplies,Art,8.66,1,0.0,2.76,Springfield,Illinois,Central
677,US-2023-103407,2023-12-04,2023-01-07,Standard Class,James Ali,Corporate,Art Item 758,Office Supplies,Art,5.96,1,0.5,-1.44,Raleigh,North Carolina,South
678,US-2024-101193,2024-01-30,2024-02-04,First Class,Carlos Williams,Corporate,Tables Item 982,Furniture,Tables,710.18,2,0.0,189.22,Spokane,Washington,West
679,US-2024-101965,2024-01-26,2024-01-27,Second Class,Linda Brown,Consumer,Printers Item 386,Technology,Printers,$1751.12,4,0.3,-273.04,Memphis,Tennessee,South
680,US-2023-101539,2023-02-01,2023-02-06,Same Day,William Williams,Consumer,Laptops Item 103,Technology,Laptops,6312.36,3,0.1,386.2,New York City,New York,East
681,US-2023-102622,2023-12-02,2023-07-03,First Class,Aiden Thomas,Consumer,Storage Item 304,Office Supplies,Storage,539.3,5,0.4,-58.25,Reno,Nevada,West
682,US-2023-100007,2023-05-09,2023-05-13,Second Class,Michael Singh,Corporate,Phones Item 753,Technology,Phones,5420.31,7,0.15,148.88,Newark,New Jersey,East
683,US-2022-102802,2022-07-18,2022-07-21,First Class,Aiden Williams,Corporate,Storage Item 733,Office Supplies,Storage,38.17,1,0.15,4.43,Raleigh,North Carolina,South
684,US-2024-101699,2024-10-29,2024-11-05,First Class,Elizabeth Khan,Home Office,Chairs Item 298,Furniture,Chairs,1692.72,4,0.3,-18.66,Worcester,Massachusetts,East
685,US-2022-102821,2022-02-18,2022-02-19,Same Day,Robert Johnson,Consumer,Labels Item 981,Office Supplies,Labels,45.51,3,0.0,14.29,Philadelphia,Pennsylvania,East
686,US-2023-100298,2023-12-04,2023-12-07,Second Class,Michael Kim,Corporate,Accessories Item 315,Technology,Accessories,542.2,4,0.0,132.73,Cleveland,Ohio,Central
687,US-2024-101797,2024-12-06,2024-10-09,First Class,James Brown,Corporate,Art Item 745,Office Supplies,Art,285.48,6,0.4,-49.71,Miami,Florida,South
688,US-2022-103108,2022-07-19,2022-07-20,Standard Class,Mei Miller,Consumer,Tables Item 664,Furniture,Tables,718.27,1,0.2,65.1,Raleigh,North Carolina,South
689,US-2024-101335,2024-02-22,2024-02-23,Second Class,David Johnson,Corporate,Bookcases Item 393,Furniture,Bookcases,1075.86,2,0.1,110.95,Orlando,Florida,South
690,US-2022-103154,2022-12-20,2022-08-27,First Class,Susan Ali,Corporate,Storage Item 911,Office Supplies,Storage,676.8,8,0.0,151.24,Raleigh,North Carolina,South
691,US-2024-100612,2024-03-20,2024-03-24,Standard Class,Michael Singh,Consumer,Storage Item 208,Office Supplies,Storage,379.92,4,0.15,66.0,Las Vegas,Nevada,West
692,US-2024-102183,2024-11-21,2024-10-24,Same Day,Aiden Patel,Consumer,Accessories Item 328,Technology,Accessories,250.5,6,0.1,43.41,Eugene,Oregon,West
693,US-2024-100850,2024-07-04,2024-07-07,Second Class,Linda Lee,Consumer,Phones Item 280,Technology,Phones,4361.7,5,0.1,653.84,Ann Arbor,Michigan,Central
694,US-2022-101892,2022-09-25,2022-09-27,Second Class,Jennifer Lee,Corporate,Accessories Item 486,Technology,Accessories,46.04,4,0.3,-0.68,Boston,Massachusetts,East
695,US-2022-101048,2022-06-05,2022-06-07,Second Class,John Lee,Consumer,Laptops Item 266,Technology,Laptops,1833.7,2,0.2,162.41,Pittsburgh,Pennsylvania,East
696,US-2024-100730,2024-07-13,2024-07-20,Same Day,Elizabeth Torres,Consumer,Printers Item 785,Technology,Printers,384.3,2,0.0,108.29,New York City,New York,East
697,US-2023-102638,2023-08-06,2023-08-11,First Class,Linda Torres,Home Office,Bookcases Item 854,Furniture,Bookcases,2234.46,6,0.3,-300.54,Miami,Florida,South
698,US-2023-100468,2023-10-01,2023-10-07,Same Day,Mary Anderson,Home Office,Furnishings Item 517,Furniture,Furnishings,297.45,5,,28.1,San Francisco,California,West
699,US-2022-102363,2022-12-10,2022-12-12,Standard Class,Patricia Brown,Consumer,Binders Item 488,Office Supplies,Binders,93.12,6,0.15,-1.39,Detroit,Michigan,Central
